id,title,description,category,status,result,voting_ends_at,resolution_deadline,resolution_criteria,resolution_sources,resolution_confidence,total_yes_votes,total_no_votes,total_pool,created_at,resolved_at
019b6579-f7fc-7558-88f1-91da00cfbf0a,BTC smashes $100k before NYE or bullrun ngmi fr?,Santa rally pumping or final cope? BTC inches toward ATH as year ends - time to bet the flip.,crypto,LIVE,,2025-12-31 15:00:50.811+00,2025-12-31 21:00:50.811+00,"Resolves YES if Bitcoin price reaches or exceeds $100,000 USD at any point before 2026-01-01 00:00 UTC on CoinGecko.",,,0,0,0.00,2025-12-28 15:00:50.820635+00,
019b6579-f7fc-7558-88f1-9e16f304d02a,Doja claps back Cardi diss by tmrw or beef dead?,Cardi B shaded Doja hard yesterday - will queen respond on socials by Dec 29 or squash it quiet? Rap timeline on fire.,celebrities,LIVE,,2025-12-29 15:00:50.811+00,2025-12-29 21:00:50.811+00,"Resolves YES if Doja Cat posts or tweets a public response referencing Cardi B's recent diss on X, Instagram, or TikTok by 2025-12-29 23:59 UTC.",,,0,0,0.00,2025-12-28 15:00:50.820635+00,
019b6579-f7fd-7558-88f1-a52a6415ca50,Lions lock NFC North vs Vikings tonight or chaos?,Playoff spot on line - Lions dominate Vikings Sunday night or divisional drama explodes?,sports,SETTLED,INVALID,2025-12-29 03:00:50.811+00,2025-12-29 09:00:50.811+00,"Resolves YES if the Detroit Lions defeat the Minnesota Vikings in their NFL game on 2025-12-28, per official NFL.com score.","""[]""",100,0,0,0.00,2025-12-28 15:00:50.820635+00,2025-12-29 09:01:01.554+00
019b6579-c265-7558-88f1-8440afcf4c1c,Hot Take premiere Metacritic <60 bomb or sleeper hit?,New streaming banger 'The Hot Take' drops tonight - will critics cook it under 60 or is it fan szn already?,tv,SETTLED,INVALID,2025-12-28 21:00:37.092+00,2025-12-29 03:00:37.092+00,"Resolves YES if the series 'The Hot Take' has an aggregate Metacritic score below 60 within 24 hours of its premiere on December 28, 2025, as listed on Metacritic.com.","""[]""",100,0,0,0.00,2025-12-28 15:00:37.096062+00,2025-12-29 03:00:42.718+00
019b6574-39ba-7558-88f1-7c7aaa9b9556,Raiders revenge upset Chiefs tomorrow or Mahomes owns?,"Chiefs still seething from last NYE miracle L to Raiders - divisional bloodbath tomorrow, troll szn or dynasty flex?",sports,LIVE,,2025-12-29 14:54:34.424+00,2025-12-29 20:54:34.424+00,"Resolves YES if the Las Vegas Raiders defeat the Kansas City Chiefs in their NFL Week 17 game on December 29, 2025, as reported by official NFL.com game summary or ESPN box score.",,,0,0,0.00,2025-12-28 14:54:34.42945+00,
019b656f-64e1-7558-88f1-740a98b5df5e,Cowboys redemption vs Eagles Sunday or poverty franchise L?,NFC East bloodbath Sunday - do the Cowboys finally beat rivals Eagles for playoff hopes or take another rivalry L for the memes? Degens loading up.,sports,LIVE,,2025-12-30 14:49:17.788+00,2025-12-30 20:49:17.788+00,"Resolves YES if the Dallas Cowboys defeat the Philadelphia Eagles in their NFL regular season game scheduled for December 29, 2025, as reported by NFL.com or ESPN.",,,0,0,0.00,2025-12-28 14:49:17.800463+00,
019b6569-4454-7558-88f1-5e207e58262c,Trump-Zelenskyy peace drops tomorrow or Ukraine cope szn?,Rumors exploding of a Trump-Zelenskyy call tomorrow - seals Ukraine truce fast or endless war vibes continue into 2026? Degens loading up.,politics,LIVE,,2025-12-29 14:42:36.243+00,2025-12-29 20:42:36.243+00,"Resolves YES if Donald Trump or Volodymyr Zelenskyy publicly announces a Ukraine-Russia peace deal, ceasefire, or major agreement by 23:59 UTC December 29, 2025, verified via official statements or Reuters/AP reports.",,,0,0,0.00,2025-12-28 14:42:36.247936+00,
019b6563-a51a-7558-88f1-51580dfb97cc,BTC $100k close tmw or Santa rally cooked fr?,NYE bullrun hype peaks - does Bitcoin smash $100k daily close tomorrow or dump into New Year like true degen szn?,crypto,LIVE,,2025-12-29 14:36:27.799+00,2025-12-29 20:36:27.799+00,"Resolves YES if Bitcoin's daily closing price exceeds $100,000 USD on CoinGecko on December 29, 2025 (UTC 00:00 close).",,,0,0,0.00,2025-12-28 14:36:27.80414+00,
019b655e-4806-7558-88f0-c382a4c34a49,Aura EI update drops flawless or AI cooked?,Aura's hyped emotional intelligence AI update launching any minute - zero crashes first hour or epic fail?,tech,SETTLED,INVALID,2025-12-28 16:30:36.293+00,2025-12-28 22:30:36.293+00,Resolves YES if Aura announces the EI update release with no major bugs or outages reported in the first hour per their official X account or blog.,"""[]""",100,0,0,0.00,2025-12-28 14:30:36.29782+00,2025-12-28 22:30:44.388+00
019b655e-4806-7558-88f0-a3c791dd61da,Shai 30+ bomb vs Wolves tonight or MVP cooked?,OKC superstar Shai Gilgeous-Alexander faces Wolves in key matchup - drops 30+ or MVP narrative crumbles early?,sports,SETTLED,INVALID,2025-12-28 18:30:36.293+00,2025-12-29 00:30:36.293+00,Resolves YES if Shai Gilgeous-Alexander scores 30 or more points in the Oklahoma City Thunder vs Minnesota Timberwolves NBA game on 2025-12-28 according to official NBA.com box score.,"""[]""",100,0,0,0.00,2025-12-28 14:30:36.29782+00,2025-12-29 00:30:53.627+00
019b655e-4806-7558-88f0-b95fb07b8072,BTC blasts $108k tonight or bullrun ngmi fr?,Bitcoin teasing new highs late year - smashes 108k before close or dumps into NYE?,crypto,SETTLED,INVALID,2025-12-28 20:30:36.293+00,2025-12-29 02:30:36.293+00,"Resolves YES if Bitcoin price reaches or exceeds $108,000 USD on CoinGecko at any point before resolution time.","""[{\""url\"":\""https://www.coingecko.com/en/coins/bitcoin\"",\""snippet\"":\""bitcoin: $88933\""}]""",100,0,0,0.00,2025-12-28 14:30:36.29782+00,2025-12-29 02:30:51.273+00
019b655e-4806-7558-88f0-a89e2980fd8d,Ronaldo bags Best Men's Globe tonight or Yamal dethrones?,Globe Soccer Awards heating up - Ronaldo claims Best Men's Player or does Yamal signal GOAT shift?,sports,SETTLED,NO,2025-12-28 17:30:36.293+00,2025-12-28 23:30:36.293+00,Resolves YES if Cristiano Ronaldo is announced as winner of Best Men's Player at the 2025 Globe Soccer Awards per official event site or major news outlets like ESPN.,"""[]""",95,0,0,0.00,2025-12-28 14:30:36.29782+00,2025-12-28 23:30:51.108+00
019b655e-4806-7558-88f0-c8196efa3ea4,Galaxy Quest 2 previews $5M+ smash or nostalgia L?,Galaxy Quest sequel preview screenings tonight - crushes $5M or proves reboots are doomed?,movies,SETTLED,INVALID,2025-12-28 20:30:36.293+00,2025-12-29 02:30:36.293+00,Resolves YES if Galaxy Quest 2 Thursday/Friday preview box office exceeds $5 million USD per Box Office Mojo by end of Dec 28 reports.,"""[]""",100,0,0,0.00,2025-12-28 14:30:36.29782+00,2025-12-29 02:30:42.749+00
019b655e-4806-7558-88f0-dbb9f9dda95a,OKC 20C+ warmth spike tonight or winter clapback?,Bizarre December heat in OKC - temps crack 20C tonight or cold snaps back hard?,weather,SETTLED,INVALID,2025-12-28 20:30:36.293+00,2025-12-29 02:30:36.293+00,Resolves YES if temperature at Oklahoma City Will Rogers World Airport reaches 20°C (68°F) or higher on 2025-12-28 per NOAA or Weather Underground records before midnight local time.,"""[]""",100,0,0,0.00,2025-12-28 14:30:36.29782+00,2025-12-29 02:30:50.675+00
019b655e-4806-7558-88f0-b549b2785403,Doja claps back Cardi diss tonight or beef dead fr?,Cardi B shaded Doja Cat hard today - does Doja fire back on socials before midnight or let it slide?,music,SETTLED,INVALID,2025-12-28 20:30:36.293+00,2025-12-29 02:30:36.293+00,"Resolves YES if Doja Cat (@DojaCat) posts any public response referencing Cardi B's diss on X, Instagram, or TikTok by end of 2025-12-28 UTC.","""[]""",0,0,0,0.00,2025-12-28 14:30:36.29782+00,2025-12-29 02:30:42.879+00
019b655e-4806-7558-88f0-d0c15c6c01f3,Dancing Dog TikTok 10M views tonight or viral flop?,The absurd Dancing Dog meme going nuclear - top vid hits 10M views by midnight?,viral,SETTLED,INVALID,2025-12-28 20:30:36.293+00,2025-12-29 02:30:36.293+00,Resolves YES if the most-viewed 'Dancing Dog' meme video on TikTok reaches 10 million views by end of 2025-12-28 UTC per TikTok search.,"""[]""",100,0,0,0.00,2025-12-28 14:30:36.29782+00,2025-12-29 02:30:41.329+00
019b655e-2df8-7558-88f0-9ed20e3ded20,Lions seal NFC North vs Vikings tonight or chaos szn?,Week 17 bloodbath: Lions win locks division title over rivals Vikings on Sunday Night Football. Detroit dynasty or Minnesota miracle upset?,sports,LIVE,,2025-12-29 14:30:29.622+00,2025-12-29 20:30:29.622+00,"Resolves YES if the Detroit Lions defeat the Minnesota Vikings in their NFL Week 17 game on December 28, 2025, as confirmed by official NFL scores on ESPN or NFL.com.",,,0,0,0.00,2025-12-28 14:30:29.627239+00,
019b6558-8218-7558-88f0-853e2a008108,Solana outage-free till NYE or cooked fr?,Solana's uptime promises are crypto's biggest running joke - bet if they survive NYE without another 'maintenance' meme.,crypto,LIVE,,2025-12-31 14:24:17.942+00,2025-12-31 20:24:17.942+00,Resolves YES if Solana mainnet reports no unplanned outages on status.solana.com or @SolanaStatus Twitter from 2025-12-28 00:00 UTC to 2025-12-31 23:59 UTC.,,,0,0,0.00,2025-12-28 14:24:17.947355+00,
019b6553-4d95-7558-88f0-7e05edb3ce00,LeBron 30+ pts return Friday or father time wins?,LeBron James back from injury for Lakers' Friday game - hero ball 30+ or is the GOAT finally slowing down amid MVP race?,sports,LIVE,,2025-12-29 14:18:36.819+00,2025-12-29 20:18:36.819+00,"Resolves YES if LeBron James scores 30 or more points in the Los Angeles Lakers' scheduled game on December 29, 2025, per official stats on NBA.com or Basketball-Reference.com.",,,0,0,0.00,2025-12-28 14:18:36.82363+00,
019b654d-a73d-7558-88f0-625198356ac9,BTC smashes 100k before NYE or bullrun cooked fr?,"Year-end FOMO hits hard - does Bitcoin finally crack 6 figures on CoinGecko before the ball drops, or are we coping into 2026? Degens loading up for the ultimate timeline take.",crypto,LIVE,,2025-12-31 14:12:26.555+00,2025-12-31 20:12:26.555+00,"Resolves YES if Bitcoin (BTC-USD) price reaches $100,000 USD or higher at any point on CoinGecko before 2026-01-01 00:00 UTC.",,,0,0,0.00,2025-12-28 14:12:26.561025+00,
019b6548-1f7c-7558-88f0-48d987ad7be0,$10M gala crushed tonight or billionaire PR cooked?,Billionaire G's massive charity gala ends tonight amid big hype - will it actually raise over $10M or is it peak performative activism?,other,SETTLED,INVALID,2025-12-28 20:06:24.123+00,2025-12-29 02:06:24.123+00,"Resolves YES if the gala raises over $10 million USD by its conclusion on 2025-12-28, as confirmed by official gala announcement or reports from major outlets like Forbes, Bloomberg, Reuters, or AP.","""[]""",100,0,0,0.00,2025-12-28 14:06:24.127058+00,2025-12-29 02:06:32.008+00
019b6542-d6e3-7558-88ef-c1d914e568b3,Aura EI update drops on time tmw or AI cooked fr?,Hyped Aura AI emotional intelligence update due EOD tomorrow - deliver or another vaporware L in the endless hype cycle? Bettors gonna feast on AI promises vs reality.,tech,LIVE,,2025-12-29 14:00:37.858+00,2025-12-29 20:00:37.858+00,"Resolves YES if the emotional intelligence update for the AI assistant 'Aura' is officially released as scheduled by end of day 2025-12-29 UTC, confirmed by Aura's official website, blog, or verified Twitter/X announcement.",,,0,0,0.00,2025-12-28 14:00:37.861391+00,
019b6542-9dc9-7558-88ef-94b34f799827,Eldoria launches server-stable first 24h or cyberflop szn?,Massive open-world MMO drops tomorrow - smooth sails or instant queue hell?,gaming,LIVE,,2025-12-30 14:00:23.238+00,2025-12-30 20:00:23.238+00,"Resolves YES if Chronicles of Eldoria experiences no significant server outages or crashes affecting >10% of players in first 24 hours post-launch on December 30, 2025, per Downdetector and official status page.",,,0,0,0.00,2025-12-28 14:00:23.244779+00,
019b6542-9dc9-7558-88ef-899a9e97afcc,Aura AI EI update drops flawless tmw or vaporware L?,Hyped emotional intelligence patch promised tomorrow - gamechanger or another AI cope?,tech,LIVE,,2025-12-29 14:00:23.238+00,2025-12-29 20:00:23.238+00,"Resolves YES if Aura AI releases the emotional intelligence update as scheduled on December 29, 2025 without reported major bugs or delays per official changelog and no widespread outage complaints on Downdetector within first 24 hours.",,,0,0,0.00,2025-12-28 14:00:23.244779+00,
019b6542-9dc8-7558-88ef-864ba3f168dd,Taylor-Travis split confirmed before NYE or power cpl holds?,Rumors swirling after Eras tour wrap - do they crash out or stay timeline's fave duo?,celebrities,LIVE,,2025-12-31 14:00:23.238+00,2025-12-31 20:00:23.238+00,"Resolves YES if Taylor Swift and Travis Kelce announce separation via official statement, social media, or confirmed by TMZ/People magazine before December 31, 2025 11:59 PM ET.",,,0,0,0.00,2025-12-28 14:00:23.244779+00,
019b6542-9dc8-7558-88ef-7ea46302ad9b,Ronaldo bags Best Men's Globe tonight or Yamal dethrones GOAT?,The Best FIFA awards drop tonight - CR7 seals legacy or young gun Yamal steals spotlight?,sports,SETTLED,INVALID,2025-12-29 02:00:23.238+00,2025-12-29 08:00:23.238+00,"Resolves YES if Cristiano Ronaldo wins the Best Men's Player award as announced on FIFA's official website or ceremony broadcast on December 28, 2025.","""[]""",100,0,0,0.00,2025-12-28 14:00:23.244779+00,2025-12-29 08:00:37.306+00
019b6542-9dc8-7558-88ef-7077e8659d12,Galaxy Quest 2 smashes $50M OW or nostalgia cooked?,Long-awaited sequel hits theaters tomorrow - can it revive the cult classic or just another cash grab flop?,movies,LIVE,,2025-12-31 14:00:23.238+00,2025-12-31 20:00:23.238+00,"Resolves YES if Galaxy Quest 2 worldwide opening weekend box office gross exceeds $50 million according to Box Office Mojo reported by January 5, 2026.",,,0,0,0.00,2025-12-28 14:00:23.244779+00,
019b6542-9dc9-7558-88ef-9a6a0677ddf1,Banana duct tape TikTok win by tmw or physics owns?,Viral challenge exploding - someone sticks banana w/o fall or eternal fail compilation?,viral,LIVE,,2025-12-29 14:00:23.238+00,2025-12-29 20:00:23.238+00,"Resolves YES if a TikTok video of the Banana Duct Tape Challenge succeeding (banana stays duct-taped without falling for 60+ seconds) reaches 1M+ views by December 29, 2025 11:59 PM ET, verified via TikTok trends or creator confirmation.",,,0,0,0.00,2025-12-28 14:00:23.244779+00,
019b6542-9dc9-7558-88ef-a3973a6affcb,Explosion Point RT under 60% bomb or sleeper hit?,Big action flick reviews drop tomorrow - critics roast or audience savior?,movies,LIVE,,2025-12-30 14:00:23.238+00,2025-12-30 20:00:23.238+00,"Resolves YES if Explosion Point receives a Rotten Tomatoes score under 60% based on first 24 hours of critic reviews after December 30, 2025 release.",,,0,0,0.00,2025-12-28 14:00:23.244779+00,
019b6542-9dc9-7558-88ef-ac5b7c38bc77,Metaverse concert glitch-free 2hrs or metaverse dead?,Virtual rock legends perform tomorrow - tech magic or crash & burn?,gaming,LIVE,,2025-12-29 14:00:23.238+00,2025-12-29 20:00:23.238+00,"Resolves YES if the Metaverse Concert featuring virtual avatars of rock legends completes its full 2-hour scheduled performance on December 29, 2025 without major technical glitches reported by official streams or >50% attendee complaints on social media/Discord.",,,0,0,0.00,2025-12-28 14:00:23.244779+00,
019b653c-fc93-7558-88ef-5b316ba3af57,Galaxy Quest 2 $50M OW smash or nostalgia L?,Cult classic sequel hits theaters Dec 29 - can it pull $50M opening weekend or is the hype just 90s cope for mid sequel szn?,movies,LIVE,,2026-01-04 13:54:14.289+00,2026-01-04 19:54:14.289+00,"Resolves YES if Galaxy Quest 2 domestic opening weekend box office (Fri Dec 29 - Sun Dec 31, 2025) exceeds $50 million USD per Box Office Mojo.",,,0,0,0.00,2025-12-28 13:54:14.294876+00,
019b6537-9dfa-7558-88ef-47a5fddfbba7,Ronaldo bags Best Men's Globe tonight or Yamal dethrones GOAT?,Globe Soccer Awards ceremony hits tonight - CR7 chasing another GOAT trophy or 17yo phenom Lamine Yamal pulls the upset of the year?,sports,LIVE,,2025-12-29 13:48:22.393+00,2025-12-29 19:48:22.393+00,"Resolves YES if Cristiano Ronaldo wins the Best Men's Player award at the 2025 Globe Soccer Awards, confirmed by official announcement on globesoccer.com or ESPN by 2025-12-29 06:00 UTC.",,,0,0,0.00,2025-12-28 13:48:22.396855+00,
019b6532-218e-7558-88ef-29da6c1a64d9,Aura EI update drops on time tmw or vaporware L?,Aura AI hyped their emotional intelligence upgrade for tomorrow's deadline amid sky-high expectations. Deliver or join the hall of tech disappointments?,tech,LIVE,,2025-12-29 13:42:22.86+00,2025-12-29 19:42:22.86+00,"Resolves YES if the Aura AI assistant officially releases its promised emotional intelligence update as scheduled by end of day 2025-12-29 UTC, confirmed via their official website, X account, or press release.",,,0,0,0.00,2025-12-28 13:42:22.864986+00,
019b652c-98c5-7558-88ee-f4059f4c23e1,Gala crushes $10M tonight or Bezos rich L szn?,"Billionaire G's massive charity gala wraps tonight with a $10M goal - skeptics say it's all flex, will it deliver or flop hard?",other,SETTLED,INVALID,2025-12-28 19:36:20.163+00,2025-12-29 01:36:20.163+00,"Resolves YES if the official total funds raised for the charity gala hosted by billionaire G exceeds $10 million USD, as reported by a major news outlet like CNN, Fox News, or the event's official announcement by end of December 28, 2025 (PST).","""[]""",100,0,0,0.00,2025-12-28 13:36:20.168167+00,2025-12-29 01:36:25.551+00
